,ServiceName,id,Edition,Creation,Publication,Administration,Latency,Compliance,Throughput,Reliability,Availability,Documentation,Successability,Service Name,WSDL Address,Response Time,Best Practices
1955,CRM556,5627,0,0,4,1,72.62,89,8.6,67,53,4,54,DMReporting,http://dm4.dynamicmessenger.com/reporting.asmx?WSDL,154.1,77
1956,CRM555,5626,2,3,4,4,11.34,89,6.9,73,63,37,63,SkyBoT,http://www.bdl.fr/webservices/skybot/skybot.php?wsdl,287.67,75
1957,CRM554,5625,2,3,2,1,1.2,89,6.5,73,99,5,100,Service1,http://visualprog.cz/Database/service1.asmx?wsdl,247.8,62
1958,CRM553,5624,3,2,4,4,77,89,5.2,60,89,3,90,zipCodeClass,http://www.worldwildweb.biz/webservices/zipCodeWebService.cfc?wsdl,216.5,69
1959,CRM552,5623,4,4,0,3,8,89,24,83,83,67,84,LittServiceService,http://www.statsbiblioteket.dk/netbibservices/services/LittService?wsdl,192,91
1960,CRM551,5622,3,3,0,0,8.25,89,8,83,56,2,56,RsvmService,http://staff.vbi.vt.edu/pathport/services/wsdls/rsvm.wsdl,69,91
1961,CRM550,5621,1,3,4,4,17.25,100,4.2,73,86,65,95,LandmarkService,http://www.terraserver-usa.com/LandmarkService.asmx?WSDL,262.5,80
1962,CRM549,5620,4,0,4,1,1,78,15.7,67,100,93,100,XigniteTools,http://xignite19.xignite.com/xTools.asmx?wsdl,126.83,77
1963,CRM548,5619,2,2,0,2,40.16,100,7.1,67,90,2,90,AWSECommerceService,http://webservices.amazon.com/AWSECommerceService/2005-10-05/DE/AWSECommerceService.wsdl,227.53,77
1964,CRM547,5618,4,3,3,3,3.5,89,10.4,73,78,7,78,SessionService1,http://samples.gotdotnet.com/quickstart/aspplus/samples/services/Intrinsics/VB/SessionService1.asmx?WSDL,123,84
1965,CRM546,5617,2,3,1,4,1,100,24.6,73,87,5,96,Typograf,http://typograf.artlebedev.ru/webservices/typograf.asmx?WSDL,211,84
1966,CRM545,5616,2,2,2,1,14.57,100,6.7,60,98,86,100,EconometricStats,http://ws.strikeiron.com/econometricstats?WSDL,461,74
1967,CRM544,5615,2,2,2,0,7.5,89,14.9,83,72,56,72,RecommendationService,http://www.statsbiblioteket.dk/netbibservices/services/RecomLike?wsdl,189.5,91
1968,CRM543,5614,1,2,2,0,10.8,100,1.4,73,85,38,95,silentService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/silent.wsdl,214,84
1969,CRM542,5613,0,0,3,4,55.5,89,12,73,86,6,86,SendPageService,http://www.lat-lon.com/WebServices/SendPageService/SendPage.asmx?wsdl,350.5,84
1970,CRM541,5612,2,0,0,2,9,89,22.5,83,83,4,84,VersionService,http://superglue.badc.rl.ac.uk/exist/services/Version?wsdl,134,91
1971,CRM540,5611,3,4,1,0,1,78,23.5,67,83,7,84,ReporteAereo,http://www.inbolpack.net/transredes2/WSRepAereo.php?wsdl,235,72
1972,CRM539,5610,0,2,2,3,1,100,12,67,89,35,96,WSCUVocal,http://sepc128.se.cuhk.edu.hk/demo/cuvocal/cuvocal.asmx?wsdl,287,82
1973,CRM538,5609,4,0,4,4,23.8,78,18.9,73,93,39,98,fandgSubscriptionWS,http://www.fairwaysandgreens.com/ws/fandgsubscriptionws.asmx?wsdl,98.4,62
1974,CRM537,5608,2,0,3,3,5.8,100,7.2,67,86,7,87,AWSECommerceService,http://webservices.amazon.com/AWSECommerceService/JP/AWSECommerceService.wsdl,123.45,77
1975,CRM536,5607,0,2,2,0,27.42,67,9.8,73,65,42,66,Events,http://aspalliance.com/webservices/events.asmx?wsdl,205,84
1976,CRM535,5606,0,1,4,2,7,89,21.9,83,83,12,84,Bible,http://www.stgregorioschurchdc.org/wsdl/Bible.wsdl,333,91
1977,CRM534,5605,1,0,2,1,1,89,5.1,73,97,95,99,NycAddressService,http://www.aspemporium.com/ws/NycAddressService.asmx?WSDL,68,84
1978,CRM533,5604,1,1,2,4,33.5,78,4.4,73,96,87,99,ICD10,http://www.webservicex.com/icd10.asmx?WSDL,641.5,84
1979,CRM532,5603,1,0,3,1,1.5,78,24.2,89,96,7,99,eUtilsService,http://www.ncbi.nlm.nih.gov/entrez/eutils/soap/efetch.wsdl,149,93
1980,CRM531,5602,0,4,3,1,100,78,2.4,67,79,39,79,PhoneVerify,http://ws.cdyne.com/phoneverify/phoneverify.asmx?wsdl,137.75,72
1981,CRM530,5601,1,1,0,1,473.5,89,10.7,73,85,92,86,ErrorReporter,http://services.edneeis.com/ErrorReporting.asmx?wsdl,603.5,84
1982,CRM529,5600,4,2,1,1,55.25,89,9.5,73,78,9,78,WahooScoresService,http://www.sellsbrothers.com/wahooscores/wahooscores.asmx?wsdl,217.5,80
1983,CRM528,5599,3,4,2,1,2.86,89,4.4,78,43,8,43,WMLS,http://www.witsml.org/api/131/WMLS.WSDL,68.57,89
1984,CRM527,5598,3,1,2,1,10.8,78,5.9,73,90,10,91,SoapTest,http://mssoapinterop.org/stk/InteropBtyped.wsdl,136.4,84
1985,CRM526,5597,0,1,0,0,1.47,78,3.5,67,88,96,96,VNetCenterInterfaceForSP,http://service.chinavnet.com/zx/VNetInterface/VNetForSP/VNetCenterInterfaceForSP.asmx?WSDL,725.63,77
1986,CRM525,5596,2,1,1,1,3,89,24,60,83,65,84,WQS,http://www.netnumber.com/content/developer/wqs.wsdl,41,74
1987,CRM524,5595,2,2,2,2,1,78,15.2,73,87,93,96,KUAMNewsSyndicatedHeadlines,http://www.kuam.com/marketingprograms/kuamnews-syndicated.asmx?wsdl,83,62
1988,CRM523,5594,4,1,3,1,8.5,89,21.7,78,72,6,72,ITempConverterservice,http://developerdays.com/cgi-bin/tempconverter.exe/wsdl/ITempConverter,128.5,89
1989,CRM522,5593,4,2,3,3,132.63,78,6.9,60,87,89,95,XigniteQuotes,http://www.xignite.com/xquotes.asmx?WSDL,402.78,74
1990,CRM521,5592,1,3,0,1,13,100,16.2,73,85,39,95,RandomService,http://dotnet.borland.com/random/randomizer.asmx?wsdl,114.33,84
1991,CRM520,5591,3,4,2,4,3,89,32,78,83,67,84,FaxService,http://oneoutbox.com/wsdl/FaxService.wsdl,79,89
1992,CRM519,5590,3,3,0,2,8.5,100,4.2,60,56,36,57,SubscriptionManager,http://isb.oio.dk/oioservice/service/public/2/subscriptionmanager.asmx?wsdl,170.25,79
1993,CRM518,5589,0,1,4,3,106.04,89,2.3,53,85,10,85,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/phylogeny_discrete_characters.fpenny?wsdl,379.78,66
1994,CRM517,5588,1,1,0,4,38.75,89,8.5,73,70,11,70,MathTools,http://www.karlbrouillette.com/demo1/mathtools.asmx?wsdl,81,84
1995,CRM516,5587,2,4,3,3,11.2,100,1,73,93,39,98,compseqService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/compseq.wsdl,277.4,84
1996,CRM515,5586,3,1,0,3,18,100,10.6,67,100,63,100,TerraService,http://logos.eecs.uic.edu/340Archive/340Fall04/assignments/codeSolutions/Mapsever/kradhakr1/CS340Assn4/Web%20References/com.terraserver-usa/TerraService.wsdl,253,72
1997,CRM514,5585,2,0,0,3,12.5,100,16,60,93,67,98,SchemaWeb,http://www.schemaweb.info/webservices/soap/SchemaWebSoap.asmx?wsdl,122.93,74
1998,CRM513,5584,3,3,3,3,480,100,15.2,73,94,9,98,MarketData,http://www.dfm.ae/marketwatch/ws/MarketData.asmx?WSDL,729,80
1999,CRM512,5583,3,4,4,1,111,100,9.3,73,100,7,100,MetarService,http://www.pathfinder-xml.com/development/WSDL/MetarService.wsdl,292,80
2000,CRM511,5582,2,0,2,0,5.5,100,12.5,73,72,5,72,timeDateEmail,http://www.vbtrain.net/samplewebprojects/Web%20Interaction%20Sample/timeDateEmail.asmx?wsdl,164.5,84
2001,CRM510,5581,3,4,3,3,328.57,89,1.7,73,50,88,51,ZipCode,http://www.ripedev.com/webservices/ZipCode.asmx?WSDL,424.57,80
2002,CRM509,5580,0,1,1,1,3.33,89,14.8,78,75,8,76,sandriniWebService,http://www.sandrini-a.com/ws/sandrini.wsdl,224,89
2003,CRM508,5579,3,3,2,3,9.57,89,4.1,83,43,35,43,DDBJ,http://xml.nig.ac.jp/wsdl/DDBJ.wsdl,401.14,91
2004,CRM507,5578,2,4,3,4,68,78,5.3,73,86,9,86,BankFinder,http://www.hosca.com/webservices/bankfinder/bankfinder.asmx?wsdl,929,80
2005,CRM506,5577,0,1,1,3,146.94,78,4,60,23,10,24,IXMLWSservice,http://ccs.fax.de/xmlws3.exe/wsdl/IXMLWS,539.72,83
2006,CRM505,5576,0,0,3,0,53,100,0.7,73,88,92,96,OcrService,http://www.leadtools.net/Services/OcrService/OcrService.asmx?WSDL,99,75
2007,CRM504,5575,4,3,2,2,40,100,1.4,50,89,4,96,plotconService,http://www.ebi.ac.uk/soaplab/emboss4/services/alignment_multiple.plotcon.derived?wsdl,305.4,72
2008,CRM503,5574,4,4,0,4,50.5,89,11.3,80,100,35,100,GetPeopleSearch,http://mpip.cityofmobile.org/MpipWebService/GetPeopleSearch.asmx?WSDL,208.5,65
2009,CRM502,5573,3,1,0,4,4.75,78,11.8,78,56,7,56,ObjectStateManager,http://rep.oio.dk/OIO%20services/ObjectStateManager.wsdl,145.25,89
2010,CRM501,5572,2,4,4,4,35.75,67,2.6,73,79,5,79,Reed_x0020_Affiliates_x0020_WebService,http://www.reed.co.uk/Affiliates/affiliates.asmx?WSDL,668.75,80
2011,CRM500,5571,1,1,1,2,2,89,12,78,83,38,84,Systamex,http://systamex.ca/identifi/soap_session/soap_agce.php?wsdl,1201,89
2012,CRM499,5570,4,1,2,4,17.75,78,3.7,89,98,6,99,eUtilsService,http://www.ncbi.nlm.nih.gov/entrez/eutils/soap/eutils_lite.wsdl,190,93
2013,CRM498,5569,2,0,0,4,7.4,100,13,73,88,32,96,restoverService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/restover.wsdl,273.6,84
2014,CRM497,5568,0,4,2,3,70.75,89,2.8,80,66,5,66,Service,http://macrowebservices.com/clients/sdg/ws/service.asmx?WSDL&v=4,398.17,83
2015,CRM496,5567,4,3,2,4,7,89,15.4,78,72,9,72,IRomanservice,http://www.ebob42.com/cgi-bin/Romulan.exe/wsdl/IRoman,167,89
2016,CRM495,5566,2,1,0,0,4.8,100,3.6,73,100,40,100,embossversionService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/embossversion.wsdl,386.4,84
2017,CRM494,5565,0,4,3,0,41,78,3.5,67,61,8,61,SoapTest,http://mssoapinterop.org/asmx/simpleB.asmx?wsdl,158.9,72
2018,CRM493,5564,1,2,1,1,55.5,78,7.3,67,56,6,56,CRMTeeTimeAPI,http://golffacility.com/api/crmteetimeapi.asmx?WSDL,199.17,77
2019,CRM492,5563,4,3,0,2,3.35,78,2.4,67,45,65,46,SimpleTest,http://www.mssoapinterop.org/asmx/typed.asmx?WSDL,118.1,72
2020,CRM491,5562,2,1,1,0,4.5,89,11.9,73,78,38,78,Rankings,http://www.meetandplay.com/api/Rankings.asmx?WSDL,92.5,84
2021,CRM490,5561,2,0,4,2,95.36,67,2,80,64,7,65,getOtherInformation,http://www.precisionreservations.com/PRWebServ/getOtherInformation.asmx?wsdl,831.36,87
2022,CRM489,5560,2,4,4,3,156.5,100,10.5,73,72,5,72,eSynapsMonitor,http://www.esynaps.com/WebServices/eSynapsMonitor.wsdl,338,84
2023,CRM488,5559,1,3,2,2,1.4,78,18.7,80,96,93,99,FullerData_x0020_High_x0020_Score_x0020_Service,http://www.fullerdata.com/ScoreWS/HighScore.asmx?wsdl,115.4,87
2024,CRM487,5558,1,4,4,0,7.8,100,1.8,73,94,32,98,newcpgseekService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/newcpgseek.wsdl,216.6,84
2025,CRM486,5557,3,0,4,3,1.5,89,3.7,83,72,57,72,RecommendationService,http://developer.statsbiblioteket.dk/netbibservices/services/RecomLike?wsdl,3166,91
2026,CRM485,5556,3,2,4,1,30.6,89,6,73,51,6,51,Departements,http://tic01.tic.ec-lyon.fr/~muller/cours/soap/server/wsdl-server.php?wsdl,329.8,75
2027,CRM484,5555,2,3,1,0,3,78,9.4,73,86,7,86,geographyRequests,http://comcast.vehix.com/(A(rGItnpy1xgEkAAAAOGRmMTMxODItOWIwNi00ZjdkLTkwMjUtMzIyYjU2NmYzM2Iy0))/_webServices/geographyRequests.asmx?WSDL,125,84
2028,CRM483,5554,4,1,0,1,6.6,100,14.6,73,89,35,96,msbarService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/msbar.wsdl,214.4,84
2029,CRM482,5553,1,3,2,3,8.6,100,1.6,73,88,37,96,patmatdbService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/patmatdb.wsdl,193,84
2030,CRM481,5552,3,4,4,2,3,78,15.6,67,83,8,84,GeoCodeSrvService,http://freemosp.51ditu.com/wsdl/GeoCodeSrv.wsdl,330,72
2031,CRM480,5551,0,2,0,4,42.33,100,1.8,60,85,5,95,TaxDataComplete,http://ws.strikeiron.com/TaxDataComplete?WSDL,163,74
2032,CRM479,5550,0,1,2,3,3.5,89,14.2,83,72,6,72,MaranServiceService,http://tomcatbackup.esat.kuleuven.be/maran/Maran.wsdl,146.5,91
2033,CRM478,5549,2,4,4,1,105.75,67,2.3,73,79,4,79,DataService,http://ja.gotdotnet.com/quickstart/aspplus/samples/services/DataService/VB/DataService.asmx?WSDL,3007.25,84
2034,CRM477,5548,3,1,4,2,124.5,89,7.2,78,71,2,72,LottoDrawings,http://www.lottoexchange.net/LottoDrawings.php?wsdl,275.5,89
2035,CRM476,5547,1,2,3,2,1.38,89,1.5,60,28,11,28,CatalogService,http://athena.jamdat.com/axis/services/catalog?wsdl,2779.5,69
2036,CRM475,5546,1,1,2,1,69.13,89,5.4,53,85,1,86,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_3d_structure.domainrep?wsdl,261.09,66
2037,CRM474,5545,4,4,0,2,7.23,78,8.7,53,12,64,12,OnlineMessenger,http://myoms.net/soap/oms2.wsdl,249.08,71
2038,CRM473,5544,4,2,3,2,24,89,13.2,73,83,63,84,SiteInspectService,http://www.flash-db.com/services/ws/siteInspect.wsdl,444,84
2039,CRM472,5543,0,3,4,1,10.4,100,14,73,100,35,100,checktransService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/checktrans.wsdl,225.2,84
2040,CRM471,5542,2,2,2,4,1.5,78,19.4,73,89,96,96,DOTSCurrencyExchange,http://ws2.serviceobjects.net/ce/CurrencyExchange.asmx?WSDL,104.75,80
2041,CRM470,5541,1,1,0,0,18.05,100,6.7,60,100,8,100,NSVMPublishingAPIV3,http://vm.netsizeonline.com/nsvmpublishingapiV3/nsvmpublishingapiV3.asmx?wsdl,314.15,79
2042,CRM469,5540,4,1,3,2,4.5,89,11.4,80,98,36,100,hellowsdl,http://www.carlitoscontin.com.ar/test1.php?wsdl,413.5,78
2043,CRM468,5539,0,1,0,2,8,100,12.9,73,93,38,98,stretcherService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/stretcher.wsdl,293.8,84
2044,CRM467,5538,0,1,0,4,7.6,100,2.2,73,99,38,100,sigcleaveService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/sigcleave.wsdl,199.4,84
2045,CRM466,5537,3,4,0,3,9,89,15.8,58,97,6,99,AdminService,http://www.sdjs.gov.cn/services/AdminService?wsdl,538,75
2046,CRM465,5536,1,2,2,4,51,100,4.9,60,96,73,99,EmailVerification,http://ws.strikeiron.com/emailverify_3_0?WSDL,152,79
2047,CRM464,5535,2,2,1,0,6.59,100,13.9,73,94,62,95,Utility,http://www.arcwebservices.com/services/v2006/Utility.wsdl,133.17,80
2048,CRM463,5534,4,3,2,1,4,89,25,83,83,4,84,SerClsPeticionSOAPservice,http://sas-d.sermepa.es/TPV_PC/wsdl/SerClsPeticionSOAPRF.wsdl,186,91
2049,CRM462,5533,1,4,0,2,2,100,31.1,73,99,2,100,Drors,http://www.drorshalev.com/dev/Service/default.asmx?wsdl,99,84
2050,CRM461,5532,0,3,4,3,6,89,3,73,43,1,44,kSMSSoap,http://ksms.webservice.keyteq.no/ksms.php?wsdl,189.57,75
2051,CRM460,5531,2,4,2,2,21,100,24.4,89,98,40,100,ZipCodeLookup,http://ted.mielczarek.org/code/webservice/ZipCodeLookup.wsdl.xml,345,93
2052,CRM459,5530,3,1,3,3,56.5,89,5.5,73,73,2,74,SiteUser,http://www.loopnet.com/xNet/MainSite/WebServices/SiteUser/SiteUser.asmx?wsdl,175.67,84
2053,CRM458,5529,2,2,4,1,31,78,2.9,73,98,93,100,AustralianPostCode,http://www.webservicex.net/AustralianPostCode.asmx?WSDL,3150,84
2054,CRM457,5528,1,1,2,3,115.5,78,3.5,73,73,3,74,XMSServer,http://messenger.oracle.com/xms/webservices?WSDL,234.83,88
2055,CRM456,5527,3,1,1,0,107,78,34.7,80,83,6,84,walker_service,http://www.walkermowers.com/ws/opei/claimb.wsdl,195,83
2056,CRM455,5526,4,4,4,2,9.15,89,13.9,67,61,5,62,AutoService,http://www.autojockey.net/AutoService.asmx?wsdl,121.46,77
2057,CRM454,5525,2,0,0,1,16,78,9.4,73,93,87,98,Afstandsberegner,http://xmltools.oio.dk/afstd/afstandsberegner.asmx?WSDL,286,84
2058,CRM453,5524,2,0,3,0,1,100,19,80,91,41,97,CourseRegistration,http://www.iperformonline.com/WebServices/course/CourseRegistration.asmx?wsdl,83,83
2059,CRM452,5523,1,2,2,2,152.75,78,10.9,67,89,9,89,WSDLInteropTestRpcEncService,http://mssoapinterop.org/asmx/WSDL/WSDLInteropTestRpcEncService.wsdl,211.25,72
2060,CRM451,5522,0,2,3,1,70.24,78,5.9,83,96,1,99,ProMLResolver,http://services.bio.ifi.lmu.de:1046/ProMLResolver/services/ProMLResolver?wsdl,314.62,91
2061,CRM450,5521,3,0,4,1,11.75,78,8.1,60,69,34,70,LocalService,http://www.nhs.uk/webservices/exportlocalservicesdata/localservices.asmx?WSDL,169.75,74
2062,CRM449,5520,4,2,1,3,1,89,31.1,60,85,89,95,interop2C,http://www.cs.fsu.edu/~engelen/interop2C.wsdl,90,79
2063,CRM448,5519,1,3,1,0,8,78,34.3,73,99,12,100,WSDLInteropTestListService,http://www.whitemesa.com/r3/InteropTestList.wsdl,122,84
2064,CRM447,5518,3,0,3,2,2,89,33.4,78,83,5,84,SecureLogin,http://www.moyerschicks.com/MC-Web/Global/SecureLogin.asmx?WSDL,66,89
2065,CRM446,5517,1,0,1,0,1,89,13,73,98,3,100,LoggingService,http://mobilenavigation.siemensvdo.com/mnp/services/Logging?wsdl,162,75
2066,CRM445,5516,0,4,4,0,8.6,100,1.2,58,87,32,96,hmomentService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/hmoment.wsdl,200,75
2067,CRM444,5515,4,1,1,1,14.25,78,3.7,67,56,1,57,eZentrum-Webservices,http://bcomsoap.ezentrum.de/bcom_core.wsdl,321.5,85
2068,CRM443,5514,0,4,2,1,1,100,22.9,73,90,10,96,Interactive,http://validator2.addressdoctor.com/addInteractive/Interactive.asmx?wsdl,157,80
2069,CRM442,5513,2,0,1,4,14,100,28,73,88,8,96,DownloadService,http://www.samsung.com/he/support/WcmsService/DownloadService.asmx?WSDL,300,80
2070,CRM441,5512,1,0,4,2,91.93,89,8.8,67,25,35,26,uBioService,http://uio.mbl.edu/service/uBioServiceWSDL.php?wsdl,207,72
2071,CRM440,5511,3,2,1,1,65.8,89,9.7,73,87,10,96,WorldTimeService,http://www17.brinkster.com/imneo/timesvc.asmx?wsdl,178.4,62
2072,CRM439,5510,4,1,4,3,5.4,100,9.1,67,95,63,96,Report,http://arcwebstg.esri.com/services/v2006/Report.wsdl,349.07,77
2073,CRM438,5509,0,2,3,3,54.08,89,9.3,67,9,11,10,GenericXsltCallback,http://ws2.adam.com/webservices/externalwebservices/GenericXsltCallback.asmx?WSDL,105.92,77
2074,CRM437,5508,4,2,3,1,43.45,78,3.4,72,47,64,47,MAGGIE,http://www-iepm.slac.stanford.edu/tools/soap/wsdl/old/profile_07.wsdl,1238.17,86
2075,CRM436,5507,1,4,2,3,14,100,31.5,58,97,62,99,BlogAPI,http://www.openlinksw.com/BlogAPI/services.wsdl,126,75
2076,CRM435,5506,3,0,3,4,8.33,78,10,73,90,5,97,GoogleSearchService,http://www.dialogica.com.ar/MT3/lib/MT/GoogleSearch.wsdl,121.33,84
2077,CRM434,5505,0,0,0,3,67,89,2.2,73,97,4,99,generate_login_token,http://www.bktaxtranscripts.com/webservices/create-account.wsdl,223.33,87
2078,CRM433,5504,0,1,3,1,34,78,16.4,73,95,38,98,CCChecker,http://www.webservicex.net/CreditCard.asmx?WSDL,140,84
2079,CRM432,5503,3,3,3,2,10.6,100,12.1,73,93,36,98,supermatcherService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/supermatcher.wsdl,317,84
2080,CRM431,5502,2,2,4,3,3.43,89,7.6,78,42,6,43,WMLS,http://www.witsml.org/api/130/WMLS.WSDL,70.86,89
2081,CRM430,5501,0,3,1,0,61.5,78,8.8,73,86,34,86,Zip2Geo,http://ws.cdyne.com/ziptogeo/zip2geo.asmx?wsdl,115,84
2082,CRM429,5500,1,4,3,0,3.5,78,14.1,73,72,6,72,XarayaSoap,http://www.competinov.pt/modules/soapserver/xaraya.wsdl,42.5,84
2083,CRM428,5499,4,3,3,2,2,78,14.2,73,94,4,98,BNPriceWS,http://www.abundanttech.com/WebServices/BNPrice/BNPrice.asmx?WSDL,477,84
2084,CRM427,5498,2,1,1,3,13.67,100,3.9,58,92,87,97,WolframSearchService,http://webservices.wolfram.com/services/SearchServices/WolframSearch.wsdl,96.67,75
2085,CRM426,5497,1,0,2,0,21.55,78,18.2,67,93,25,98,search,http://voservices.net/spectrum/ws_v2_5/search.asmx?wsdl,75.22,72
2086,CRM425,5496,0,2,3,2,67.25,89,3.5,80,66,3,66,Service,http://macrowebservices.com/clients/sdg/ws/service.asmx?WSDL&v=12,353.75,83
2087,CRM424,5495,1,3,2,1,1,78,16.2,73,92,12,97,DataTypes,http://www.dotnetjunkies.com/quickstart/aspplus/samples/services/DataTypes/VB/DataTypes.asmx?WSDL,150.5,80
2088,CRM423,5494,4,4,4,1,111,89,5.6,73,83,4,84,addressMeister.comService,http://addressmeister.bizware.com/service/wsdl/server.soap.2.wsdl,555,84
2089,CRM422,5493,2,2,4,4,868.25,100,4.5,73,99,32,97,FileShopHandler,http://www.smartsms.se/IPX/services/FileShop/fshandler.asmx?wsdl,1019.75,84
2090,CRM421,5492,1,3,1,4,6.5,89,15,83,72,8,72,GD_VSDB_WMService,http://email.secureserver.net/vsdbServer.php?wsdl,111,91
2091,CRM420,5491,3,4,4,0,14.25,67,1.9,53,93,7,93,wsTravelService,http://www.intraveller.com/travelservice/wstravelservice.asmx?WSDL,1783.25,50
2092,CRM419,5490,3,2,3,1,344.5,78,2.9,73,72,38,72,GetCustomNews,http://xmlme.com/WSCustNews.asmx?WSDL,2938.5,84
2093,CRM418,5489,4,2,2,3,14.5,100,5.5,73,90,64,97,LandmarkService,http://terraserver.microsoft.com/LandmarkService.asmx?wsdl,306,80
2094,CRM417,5488,4,3,1,2,6.8,100,1.4,73,100,32,100,shuffleseqService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/shuffleseq.wsdl,198.8,84
2095,CRM416,5487,3,2,0,2,1.5,100,7.5,73,93,9,98,SeqReferenceInfoEJB,http://www.migenas.mpg.de/webservices/migenasWS/ProteinInfo?wsdl,216,80
2096,CRM415,5486,4,3,0,1,76.79,89,1.1,67,60,7,61,search,http://test.voservices.net/myspectrum/search.asmx?WSDL,3698.04,77
2097,CRM414,5485,4,4,3,3,2,89,23.4,50,98,5,99,GtsInterfacesService,http://www.myyellow.com/dynamic/services/content/ecommerce/etools/webservices/gtsimplfbn.wsdl,76,77
2098,CRM413,5484,1,0,2,2,33.62,78,9.4,60,90,88,97,XigniteInsider,http://xignite.com/xInsider.asmx?wsdl,184.5,69
2099,CRM412,5483,4,2,4,2,8,100,1,73,97,31,99,seqretService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/seqret.wsdl,198,84
2100,CRM411,5482,3,2,2,4,29.26,89,6,67,45,40,46,WebBugService,http://www.foodcandy.com/WebBugService.asmx?WSDL,386.71,77
2101,CRM410,5481,2,4,2,4,41.6,100,0.9,67,92,2,97,wordmatchService,http://www.ebi.ac.uk/soaplab/emboss4/services/alignment_local.wordmatch.derived?wsdl,251.6,82
2102,CRM409,5480,2,2,0,3,9.34,78,6.3,73,90,10,96,GoogleSearchService,http://etna.int-evry.fr/cours/BD/MSCurriculum/FRENCH/TPServicesWeb/TP_Google/GoogleSearch.wsdl,498.67,84
2103,CRM408,5479,2,1,3,2,0.82,89,15,60,53,32,54,CB_CD,http://www.multispeak.org/interface/30j/2B_CB_CD.asmx?wsdl,49.53,69
2104,CRM407,5478,4,0,1,4,2.25,89,13.7,73,78,9,78,SessionService1,http://ja.gotdotnet.com/quickstart/aspplus/samples/services/Intrinsics/VB/SessionService1.asmx?WSDL,147.75,84
2105,CRM406,5477,4,3,4,0,59.5,89,17.3,80,86,92,86,WhiteYork_x0020_Hosting_x0020_Usage_x0020_Service,http://www.whiteyork.com/hostingusage.asmx?wsdl,102,87
2106,CRM405,5476,0,4,1,1,43,100,33.9,58,96,12,99,AdminService,http://screening.fadv.com/axis/services/AdminService?wsdl,149,75
2107,CRM404,5475,2,3,3,1,22,89,22.5,67,94,65,98,TestService,http://www.bengoodger.com/software/mb/umo/test.wsdl,524,85
2108,CRM403,5474,4,2,4,4,68.89,67,8.3,67,59,87,59,PCSDealers,http://xml.2buypcs.com/services/pcsdealers.asmx?WSDL,213.82,77
2109,CRM402,5473,3,4,1,2,116.8,78,4.2,73,96,7,99,eUtilsService,http://www.ncbi.nlm.nih.gov/entrez/eutils/soap/v1.0/eutils.wsdl,427.2,80
2110,CRM401,5472,2,3,3,3,2,89,7.2,78,72,5,72,UCDResolverService,http://cdsws.u-strasbg.fr/axis/services/UCDResolver?wsdl,1189.5,89
2111,CRM400,5471,2,4,1,4,3.93,89,5,60,51,67,52,Round4XSDTest,http://www.mssoapinterop.org/asmx/xsd/round4XSD.asmx?wsdl,359.15,74
2112,CRM399,5470,4,1,2,1,3.75,89,0.8,53,60,5,60,PropertyInformation,http://www.co.larimer.co.us/webservices/PropertyInformation.cfc?wsdl,99,66
2113,CRM398,5469,1,2,1,0,3.8,89,5.9,83,51,58,51,VaerkerService,http://developer.statsbiblioteket.dk/netbibservices/services/Vaerkvisning?wsdl,288.8,91
2114,CRM397,5468,0,2,4,1,1.75,89,9.2,83,86,1,95,CalcService,http://www.opensoap.jp/package/samples/Calc/CalcService.wsdl,278.75,91
2115,CRM396,5467,1,4,4,4,2,89,13.6,80,86,10,86,HexBinaryTest,http://www.mssoapinterop.org/asmx/hexBinary.asmx?WSDL,315.5,87
2116,CRM395,5466,2,2,3,1,8,89,13.2,67,72,5,72,IPasswordservice,http://www.newcomer.de/WebServices/Password.dll/wsdl/IPassword,178.5,85
2117,CRM394,5465,0,0,0,4,1.33,78,1.7,73,88,59,96,DOTSYellowPages,http://trial.serviceobjects.com/yp/YellowPages.asmx?wsdl,97.33,80
2118,CRM393,5464,0,1,4,1,11.35,78,4.3,60,18,2,18,AmazonSearchService,http://webservices.amazon.com/schemas3/AmazonWebServices.wsdl,221,79
